# Responsive score, Archetype-ID, Computational time
1.000000000000000000e+00 3.000000000000000000e+00 9.791682949999999437e+02
1.000000000000000000e+00 3.000000000000000000e+00 7.781026140000000169e+02
1.000000000000000000e+00 3.000000000000000000e+00 8.637841439999999693e+02
8.000000000000000444e-01 3.000000000000000000e+00 2.151368829000000005e+03
1.000000000000000000e+00 3.000000000000000000e+00 7.817829619999999977e+02
