# Responsive score, Archetype-ID
2.000000000000000111e-01 0.000000000000000000e+00
1.176470588235294101e-01 2.000000000000000000e+00
1.428571428571428492e-01 2.000000000000000000e+00
1.111111111111111049e-01 2.000000000000000000e+00
8.695652173913043237e-02 2.000000000000000000e+00
8.695652173913043237e-02 2.000000000000000000e+00
9.090909090909091161e-02 2.000000000000000000e+00
1.052631578947368363e-01 2.000000000000000000e+00
0.000000000000000000e+00 8.000000000000000000e+00
4.000000000000000222e-01 2.000000000000000000e+00
3.333333333333333148e-01 2.000000000000000000e+00
0.000000000000000000e+00 8.000000000000000000e+00
2.000000000000000111e-01 2.000000000000000000e+00
4.000000000000000222e-01 2.000000000000000000e+00
0.000000000000000000e+00 8.000000000000000000e+00
6.451612903225806273e-02 2.000000000000000000e+00
