# Responsive score, Archetype-ID, Computational time
6.666666666666666297e-01 8.000000000000000000e+00 2.294200000000000059e-02
1.000000000000000000e+00 5.000000000000000000e+00 7.976000000000000451e-03
1.000000000000000000e+00 1.000000000000000000e+00 4.988000000000000246e-03
1.000000000000000000e+00 1.000000000000000000e+00 7.978000000000000716e-03
2.500000000000000000e-01 1.000000000000000000e+00 2.962090000000000001e-01
1.000000000000000000e+00 1.000000000000000000e+00 4.983999999999999715e-03
1.000000000000000000e+00 4.000000000000000000e+00 5.756890000000000063e-01
1.000000000000000000e+00 6.000000000000000000e+00 0.000000000000000000e+00
1.000000000000000000e+00 1.000000000000000000e+00 7.981999999999999512e-03
1.000000000000000000e+00 5.000000000000000000e+00 7.978000000000000716e-03
1.000000000000000000e+00 4.000000000000000000e+00 4.459469999999999823e-01
1.000000000000000000e+00 6.000000000000000000e+00 9.979999999999999722e-04
6.666666666666666297e-01 5.000000000000000000e+00 4.487900000000000222e-02
6.666666666666666297e-01 5.000000000000000000e+00 9.471499999999999364e-02
6.666666666666666297e-01 0.000000000000000000e+00 8.876499999999999668e-02
6.666666666666666297e-01 1.000000000000000000e+00 3.693199999999999955e-02
6.666666666666666297e-01 5.000000000000000000e+00 9.275400000000000311e-02
3.333333333333333148e-01 8.000000000000000000e+00 8.676499999999999491e-02
1.000000000000000000e+00 5.000000000000000000e+00 7.978999999999999981e-03
6.666666666666666297e-01 8.000000000000000000e+00 8.377600000000000324e-02
1.000000000000000000e+00 1.000000000000000000e+00 5.989000000000000400e-03
1.000000000000000000e+00 5.000000000000000000e+00 7.972999999999999185e-03
6.666666666666666297e-01 8.000000000000000000e+00 4.288299999999999751e-02
1.000000000000000000e+00 5.000000000000000000e+00 7.981999999999999512e-03
1.000000000000000000e+00 5.000000000000000000e+00 7.976000000000000451e-03
6.666666666666666297e-01 0.000000000000000000e+00 3.590600000000000042e-02
8.000000000000000444e-01 3.000000000000000000e+00 8.977370000000000072e-01
1.000000000000000000e+00 5.000000000000000000e+00 7.978000000000000716e-03
6.666666666666666297e-01 5.000000000000000000e+00 5.086399999999999949e-02
1.000000000000000000e+00 5.000000000000000000e+00 8.975999999999999604e-03
5.999999999999999778e-01 3.000000000000000000e+00 6.003939999999999833e-01
1.000000000000000000e+00 1.000000000000000000e+00 7.978999999999999981e-03
7.142857142857143016e-01 4.000000000000000000e+00 6.599707999999999686e+00
1.000000000000000000e+00 5.000000000000000000e+00 7.979999999999999247e-03
1.000000000000000000e+00 0.000000000000000000e+00 8.975000000000000339e-03
1.000000000000000000e+00 8.000000000000000000e+00 3.989000000000000358e-03
1.000000000000000000e+00 9.000000000000000000e+00 9.979999999999999722e-04
1.000000000000000000e+00 1.000000000000000000e+00 7.978000000000000716e-03
1.000000000000000000e+00 5.000000000000000000e+00 7.979999999999999247e-03
1.000000000000000000e+00 8.000000000000000000e+00 4.985999999999999981e-03
1.000000000000000000e+00 5.000000000000000000e+00 7.981000000000000247e-03
3.333333333333333148e-01 8.000000000000000000e+00 8.676799999999999791e-02
6.666666666666666297e-01 5.000000000000000000e+00 9.371899999999999675e-02
1.000000000000000000e+00 1.000000000000000000e+00 8.009000000000000494e-03
1.000000000000000000e+00 2.000000000000000000e+00 7.081099999999999894e-02
6.666666666666666297e-01 8.000000000000000000e+00 5.784500000000000058e-02
1.000000000000000000e+00 5.000000000000000000e+00 8.975999999999999604e-03
1.000000000000000000e+00 3.000000000000000000e+00 1.994660000000000044e-01
1.000000000000000000e+00 1.000000000000000000e+00 4.987000000000000113e-03
1.000000000000000000e+00 1.000000000000000000e+00 5.986000000000000001e-03
1.000000000000000000e+00 2.000000000000000000e+00 7.095500000000000418e-02
1.000000000000000000e+00 5.000000000000000000e+00 8.975999999999999604e-03
1.000000000000000000e+00 1.000000000000000000e+00 6.983999999999999757e-03
1.000000000000000000e+00 5.000000000000000000e+00 7.978000000000000716e-03
1.000000000000000000e+00 8.000000000000000000e+00 4.984999999999999848e-03
1.000000000000000000e+00 1.000000000000000000e+00 7.978999999999999981e-03
1.000000000000000000e+00 8.000000000000000000e+00 8.977999999999999869e-03
5.000000000000000000e-01 2.000000000000000000e+00 2.774179999999999979e-01
6.666666666666666297e-01 5.000000000000000000e+00 9.375100000000000100e-02
1.000000000000000000e+00 3.000000000000000000e+00 3.391259999999999830e-01
1.000000000000000000e+00 8.000000000000000000e+00 4.987000000000000113e-03
1.000000000000000000e+00 5.000000000000000000e+00 7.978000000000000716e-03
1.000000000000000000e+00 8.000000000000000000e+00 4.987000000000000113e-03
1.000000000000000000e+00 5.000000000000000000e+00 7.978999999999999981e-03
8.333333333333333703e-01 4.000000000000000000e+00 1.456252000000000102e+00
1.000000000000000000e+00 8.000000000000000000e+00 4.987000000000000113e-03
0.000000000000000000e+00 1.100000000000000000e+01 0.000000000000000000e+00
3.333333333333333148e-01 8.000000000000000000e+00 5.684700000000000170e-02
1.000000000000000000e+00 2.000000000000000000e+00 9.773900000000000643e-02
3.333333333333333148e-01 8.000000000000000000e+00 6.682200000000000639e-02
6.666666666666666297e-01 8.000000000000000000e+00 8.876100000000000656e-02
1.000000000000000000e+00 2.000000000000000000e+00 6.482799999999999674e-02
1.000000000000000000e+00 1.000000000000000000e+00 7.978000000000000716e-03
1.000000000000000000e+00 1.000000000000000000e+00 6.982999999999999624e-03
1.000000000000000000e+00 8.000000000000000000e+00 4.988000000000000246e-03
1.000000000000000000e+00 1.000000000000000000e+00 7.978999999999999981e-03
1.000000000000000000e+00 8.000000000000000000e+00 4.983999999999999715e-03
6.666666666666666297e-01 8.000000000000000000e+00 7.679400000000000115e-02
6.666666666666666297e-01 1.000000000000000000e+00 4.886900000000000271e-02
1.000000000000000000e+00 5.000000000000000000e+00 8.975999999999999604e-03
1.000000000000000000e+00 1.000000000000000000e+00 3.989999999999999623e-03
1.000000000000000000e+00 5.000000000000000000e+00 8.975999999999999604e-03
1.000000000000000000e+00 5.000000000000000000e+00 7.978000000000000716e-03
1.000000000000000000e+00 5.000000000000000000e+00 7.979999999999999247e-03
1.000000000000000000e+00 1.000000000000000000e+00 6.980000000000000093e-03
1.000000000000000000e+00 9.000000000000000000e+00 9.979999999999999722e-04
8.000000000000000444e-01 3.000000000000000000e+00 8.568550000000000333e-01
1.000000000000000000e+00 1.000000000000000000e+00 4.987000000000000113e-03
1.000000000000000000e+00 5.000000000000000000e+00 7.978999999999999981e-03
8.000000000000000444e-01 3.000000000000000000e+00 3.380949999999999789e-01
1.000000000000000000e+00 9.000000000000000000e+00 0.000000000000000000e+00
1.000000000000000000e+00 5.000000000000000000e+00 8.975999999999999604e-03
1.000000000000000000e+00 5.000000000000000000e+00 7.981000000000000247e-03
6.666666666666666297e-01 5.000000000000000000e+00 4.986399999999999860e-02
1.000000000000000000e+00 1.000000000000000000e+00 7.981000000000000247e-03
1.000000000000000000e+00 8.000000000000000000e+00 4.983999999999999715e-03
1.000000000000000000e+00 5.000000000000000000e+00 7.978999999999999981e-03
1.000000000000000000e+00 2.000000000000000000e+00 3.391000000000000264e-02
6.666666666666666297e-01 8.000000000000000000e+00 8.976000000000000645e-02
1.000000000000000000e+00 6.000000000000000000e+00 9.970000000000000563e-04
1.000000000000000000e+00 8.000000000000000000e+00 7.978000000000000716e-03
1.000000000000000000e+00 1.000000000000000000e+00 6.984999999999999890e-03
3.333333333333333148e-01 8.000000000000000000e+00 8.776200000000000667e-02
1.000000000000000000e+00 6.000000000000000000e+00 9.979999999999999722e-04
6.666666666666666297e-01 8.000000000000000000e+00 5.684800000000000270e-02
6.666666666666666297e-01 1.000000000000000000e+00 4.886900000000000271e-02
1.000000000000000000e+00 5.000000000000000000e+00 7.981000000000000247e-03
1.000000000000000000e+00 6.000000000000000000e+00 0.000000000000000000e+00
7.500000000000000000e-01 7.000000000000000000e+00 3.171499999999999875e-01
2.500000000000000000e-01 1.000000000000000000e+00 2.971719999999999917e-01
1.000000000000000000e+00 5.000000000000000000e+00 9.972999999999999227e-03
3.333333333333333148e-01 8.000000000000000000e+00 1.156910000000000022e-01
1.000000000000000000e+00 9.000000000000000000e+00 0.000000000000000000e+00
1.000000000000000000e+00 1.000000000000000000e+00 5.983999999999999736e-03
1.000000000000000000e+00 5.000000000000000000e+00 8.975999999999999604e-03
1.000000000000000000e+00 5.000000000000000000e+00 7.978999999999999981e-03
6.666666666666666297e-01 5.000000000000000000e+00 2.293800000000000006e-02
1.000000000000000000e+00 1.000000000000000000e+00 7.992000000000000839e-03
1.000000000000000000e+00 1.000000000000000000e+00 7.979999999999999247e-03
6.666666666666666297e-01 8.000000000000000000e+00 1.473980000000000012e-01
6.666666666666666297e-01 8.000000000000000000e+00 9.301500000000000046e-02
6.666666666666666297e-01 8.000000000000000000e+00 3.095099999999999935e-02
1.000000000000000000e+00 8.000000000000000000e+00 5.949000000000000295e-03
1.000000000000000000e+00 1.000000000000000000e+00 6.009999999999999717e-03
6.666666666666666297e-01 8.000000000000000000e+00 8.541999999999999593e-02
1.000000000000000000e+00 9.000000000000000000e+00 0.000000000000000000e+00
1.000000000000000000e+00 9.000000000000000000e+00 9.970000000000000563e-04
1.000000000000000000e+00 5.000000000000000000e+00 8.975000000000000339e-03
1.000000000000000000e+00 5.000000000000000000e+00 9.974000000000000227e-03
6.666666666666666297e-01 8.000000000000000000e+00 1.073110000000000036e-01
5.000000000000000000e-01 8.000000000000000000e+00 4.815470000000000028e-01
1.000000000000000000e+00 6.000000000000000000e+00 0.000000000000000000e+00
1.000000000000000000e+00 5.000000000000000000e+00 8.989000000000000462e-03
1.000000000000000000e+00 5.000000000000000000e+00 9.039999999999999425e-03
1.000000000000000000e+00 5.000000000000000000e+00 8.994999999999999524e-03
1.000000000000000000e+00 8.000000000000000000e+00 4.987000000000000113e-03
1.000000000000000000e+00 5.000000000000000000e+00 9.143999999999999351e-03
1.000000000000000000e+00 8.000000000000000000e+00 4.950999999999999672e-03
1.000000000000000000e+00 7.000000000000000000e+00 7.605499999999999761e-02
1.000000000000000000e+00 6.000000000000000000e+00 0.000000000000000000e+00
1.000000000000000000e+00 1.000000000000000000e+00 7.978999999999999981e-03
3.333333333333333148e-01 5.000000000000000000e+00 6.791300000000000114e-02
6.666666666666666297e-01 8.000000000000000000e+00 9.371699999999999475e-02
3.333333333333333148e-01 8.000000000000000000e+00 7.985399999999999443e-02
6.666666666666666297e-01 8.000000000000000000e+00 8.972700000000000120e-02
3.333333333333333148e-01 0.000000000000000000e+00 7.382199999999999873e-02
1.000000000000000000e+00 1.000000000000000000e+00 7.978999999999999981e-03
1.000000000000000000e+00 2.000000000000000000e+00 3.698400000000000298e-02
6.666666666666666297e-01 1.000000000000000000e+00 4.913300000000000306e-02
1.000000000000000000e+00 5.000000000000000000e+00 8.009999999999999759e-03
1.000000000000000000e+00 5.000000000000000000e+00 8.978999999999999135e-03
1.000000000000000000e+00 8.000000000000000000e+00 4.980000000000000052e-03
3.333333333333333148e-01 5.000000000000000000e+00 5.082300000000000012e-02
1.000000000000000000e+00 5.000000000000000000e+00 8.016000000000000555e-03
6.666666666666666297e-01 8.000000000000000000e+00 2.502000000000000057e-02
7.500000000000000000e-01 2.000000000000000000e+00 1.912580000000000113e-01
0.000000000000000000e+00 1.100000000000000000e+01 0.000000000000000000e+00
1.000000000000000000e+00 5.000000000000000000e+00 7.978000000000000716e-03
3.333333333333333148e-01 5.000000000000000000e+00 9.381599999999999662e-02
1.000000000000000000e+00 4.000000000000000000e+00 9.469689999999999497e-01
1.000000000000000000e+00 5.000000000000000000e+00 8.399999999999999481e-03
1.000000000000000000e+00 4.000000000000000000e+00 1.501109000000000027e+00
6.666666666666666297e-01 8.000000000000000000e+00 3.690399999999999930e-02
1.000000000000000000e+00 5.000000000000000000e+00 7.976000000000000451e-03
5.000000000000000000e-01 0.000000000000000000e+00 4.468550000000000022e-01
1.000000000000000000e+00 8.000000000000000000e+00 4.985999999999999981e-03
1.000000000000000000e+00 8.000000000000000000e+00 4.987000000000000113e-03
1.000000000000000000e+00 8.000000000000000000e+00 4.989000000000000379e-03
6.666666666666666297e-01 5.000000000000000000e+00 5.130699999999999844e-02
8.000000000000000444e-01 3.000000000000000000e+00 8.377299999999999747e-01
1.000000000000000000e+00 3.000000000000000000e+00 2.659150000000000125e-01
1.000000000000000000e+00 1.000000000000000000e+00 9.003999999999999851e-03
1.000000000000000000e+00 5.000000000000000000e+00 7.974000000000000185e-03
1.000000000000000000e+00 5.000000000000000000e+00 8.208000000000000018e-03
6.666666666666666297e-01 5.000000000000000000e+00 1.087100000000000011e-01
1.000000000000000000e+00 8.000000000000000000e+00 4.985999999999999981e-03
6.666666666666666297e-01 8.000000000000000000e+00 5.881200000000000316e-02
1.000000000000000000e+00 1.000000000000000000e+00 7.012000000000000004e-03
6.666666666666666297e-01 8.000000000000000000e+00 6.283500000000000196e-02
6.666666666666666297e-01 1.000000000000000000e+00 5.084999999999999937e-02
6.666666666666666297e-01 5.000000000000000000e+00 3.790999999999999925e-02
6.666666666666666297e-01 8.000000000000000000e+00 9.045100000000000362e-02
1.000000000000000000e+00 1.000000000000000000e+00 5.984999999999999869e-03
3.333333333333333148e-01 5.000000000000000000e+00 5.385600000000000109e-02
1.000000000000000000e+00 3.000000000000000000e+00 2.685819999999999874e-01
6.666666666666666297e-01 1.000000000000000000e+00 2.094999999999999987e-02
3.333333333333333148e-01 5.000000000000000000e+00 6.999500000000000166e-02
1.000000000000000000e+00 5.000000000000000000e+00 8.012000000000000025e-03
1.000000000000000000e+00 0.000000000000000000e+00 8.973000000000000073e-03
1.000000000000000000e+00 1.000000000000000000e+00 7.978999999999999981e-03
1.000000000000000000e+00 8.000000000000000000e+00 4.989000000000000379e-03
6.666666666666666297e-01 1.000000000000000000e+00 9.094499999999999806e-02
1.000000000000000000e+00 8.000000000000000000e+00 5.949000000000000295e-03
1.000000000000000000e+00 5.000000000000000000e+00 8.070000000000000784e-03
1.000000000000000000e+00 6.000000000000000000e+00 9.959999999999999236e-04
1.000000000000000000e+00 2.000000000000000000e+00 3.528900000000000092e-02
1.000000000000000000e+00 5.000000000000000000e+00 7.978999999999999981e-03
1.000000000000000000e+00 6.000000000000000000e+00 0.000000000000000000e+00
3.333333333333333148e-01 8.000000000000000000e+00 1.016959999999999947e-01
3.333333333333333148e-01 5.000000000000000000e+00 1.181880000000000014e-01
6.666666666666666297e-01 8.000000000000000000e+00 5.884099999999999747e-02
1.000000000000000000e+00 5.000000000000000000e+00 7.988999999999999574e-03
1.000000000000000000e+00 1.000000000000000000e+00 5.974000000000000143e-03
1.000000000000000000e+00 8.000000000000000000e+00 4.996999999999999706e-03
3.333333333333333148e-01 5.000000000000000000e+00 1.049729999999999969e-01
1.000000000000000000e+00 5.000000000000000000e+00 8.011000000000000759e-03
1.000000000000000000e+00 6.000000000000000000e+00 1.000999999999999937e-03
1.000000000000000000e+00 1.000000000000000000e+00 4.982000000000000317e-03
1.000000000000000000e+00 5.000000000000000000e+00 1.196799999999999947e-02
6.666666666666666297e-01 5.000000000000000000e+00 9.674099999999999366e-02
6.666666666666666297e-01 8.000000000000000000e+00 7.779500000000000304e-02
1.000000000000000000e+00 1.000000000000000000e+00 7.978000000000000716e-03
1.000000000000000000e+00 1.000000000000000000e+00 6.949000000000000316e-03
6.666666666666666297e-01 8.000000000000000000e+00 4.291799999999999782e-02
1.000000000000000000e+00 1.000000000000000000e+00 5.983999999999999736e-03
1.000000000000000000e+00 1.000000000000000000e+00 5.981000000000000205e-03
1.000000000000000000e+00 8.000000000000000000e+00 4.989999999999999644e-03
1.000000000000000000e+00 1.000000000000000000e+00 5.008000000000000299e-03
1.000000000000000000e+00 5.000000000000000000e+00 8.951000000000000623e-03
1.000000000000000000e+00 1.000000000000000000e+00 7.981000000000000247e-03
1.000000000000000000e+00 5.000000000000000000e+00 9.008000000000000382e-03
6.666666666666666297e-01 8.000000000000000000e+00 4.459099999999999869e-02
1.000000000000000000e+00 8.000000000000000000e+00 4.985999999999999981e-03
3.333333333333333148e-01 5.000000000000000000e+00 5.285900000000000321e-02
1.000000000000000000e+00 7.000000000000000000e+00 7.480000000000000537e-02
6.666666666666666297e-01 5.000000000000000000e+00 9.286400000000000210e-02
1.000000000000000000e+00 5.000000000000000000e+00 7.981000000000000247e-03
1.000000000000000000e+00 9.000000000000000000e+00 0.000000000000000000e+00
1.000000000000000000e+00 1.000000000000000000e+00 7.974000000000000185e-03
1.000000000000000000e+00 1.000000000000000000e+00 4.985999999999999981e-03
1.000000000000000000e+00 1.000000000000000000e+00 6.980000000000000093e-03
1.000000000000000000e+00 5.000000000000000000e+00 8.980999999999999400e-03
1.000000000000000000e+00 5.000000000000000000e+00 7.976000000000000451e-03
6.666666666666666297e-01 1.000000000000000000e+00 7.709000000000000574e-02
0.000000000000000000e+00 1.100000000000000000e+01 0.000000000000000000e+00
1.000000000000000000e+00 3.000000000000000000e+00 5.728729999999999656e-01
6.666666666666666297e-01 1.000000000000000000e+00 4.288999999999999757e-02
8.000000000000000444e-01 3.000000000000000000e+00 8.871989999999999599e-01
0.000000000000000000e+00 1.100000000000000000e+01 0.000000000000000000e+00
6.666666666666666297e-01 8.000000000000000000e+00 5.884600000000000247e-02
3.333333333333333148e-01 5.000000000000000000e+00 9.113999999999999879e-02
6.666666666666666297e-01 5.000000000000000000e+00 9.680600000000000316e-02
1.000000000000000000e+00 5.000000000000000000e+00 8.972000000000000808e-03
1.000000000000000000e+00 5.000000000000000000e+00 8.345999999999999253e-03
6.666666666666666297e-01 5.000000000000000000e+00 2.496500000000000108e-02
6.666666666666666297e-01 5.000000000000000000e+00 9.574799999999999978e-02
1.000000000000000000e+00 1.000000000000000000e+00 1.097599999999999965e-02
1.000000000000000000e+00 3.000000000000000000e+00 1.539909999999999890e-01
1.000000000000000000e+00 8.000000000000000000e+00 4.983999999999999715e-03
1.000000000000000000e+00 6.000000000000000000e+00 0.000000000000000000e+00
6.666666666666666297e-01 8.000000000000000000e+00 5.207500000000000323e-02
1.000000000000000000e+00 8.000000000000000000e+00 4.984999999999999848e-03
1.000000000000000000e+00 5.000000000000000000e+00 8.978999999999999135e-03
6.666666666666666297e-01 1.000000000000000000e+00 3.824799999999999728e-02
3.333333333333333148e-01 5.000000000000000000e+00 5.787899999999999989e-02
