# Responsive score, Archetype-ID
3.333333333333333148e-01 1.000000000000000000e+01
3.333333333333333148e-01 1.000000000000000000e+01
0.000000000000000000e+00 8.000000000000000000e+00
6.250000000000000000e-02 1.000000000000000000e+01
5.000000000000000000e-01 1.000000000000000000e+01
