# Responsive score, Archetype-ID, Computational time
1.000000000000000000e+00 4.000000000000000000e+00 1.434763039999999990e+02
1.000000000000000000e+00 1.000000000000000000e+00 1.641229999999999911e-01
1.000000000000000000e+00 4.000000000000000000e+00 1.511832740000000115e+02
3.333333333333333148e-01 2.000000000000000000e+00 3.063232999999999961e+01
1.000000000000000000e+00 3.000000000000000000e+00 7.324370600000000309e+01
