# Responsive score, Archetype-ID
2.500000000000000139e-02 0.000000000000000000e+00
2.564102564102564014e-02 9.000000000000000000e+00
2.564102564102564014e-02 9.000000000000000000e+00
2.272727272727272790e-02 9.000000000000000000e+00
4.651162790697674354e-02 2.000000000000000000e+00
2.272727272727272790e-02 9.000000000000000000e+00
2.564102564102564014e-02 9.000000000000000000e+00
2.631578947368420907e-02 9.000000000000000000e+00
2.631578947368420907e-02 9.000000000000000000e+00
0.000000000000000000e+00 8.000000000000000000e+00
0.000000000000000000e+00 8.000000000000000000e+00
0.000000000000000000e+00 8.000000000000000000e+00
2.564102564102564014e-02 9.000000000000000000e+00
2.564102564102564014e-02 9.000000000000000000e+00
