# Responsive score, Archetype-ID, Computational time
1.000000000000000000e+00 0.000000000000000000e+00 3.660000000000000059e-03
1.000000000000000000e+00 3.000000000000000000e+00 1.003364260000000030e+02
1.000000000000000000e+00 2.000000000000000000e+00 9.772490000000000343e-01
1.000000000000000000e+00 6.000000000000000000e+00 3.159999999999999832e-04
1.000000000000000000e+00 2.000000000000000000e+00 8.870999999999999719e-02
