# Responsive score, Archetype-ID
7.692307692307692735e-02 0.000000000000000000e+00
1.666666666666666574e-01 2.000000000000000000e+00
1.538461538461538547e-01 2.000000000000000000e+00
1.666666666666666574e-01 2.000000000000000000e+00
1.666666666666666574e-01 2.000000000000000000e+00
1.666666666666666574e-01 2.000000000000000000e+00
0.000000000000000000e+00 8.000000000000000000e+00
1.666666666666666574e-01 2.000000000000000000e+00
9.090909090909091161e-02 9.000000000000000000e+00
1.538461538461538547e-01 2.000000000000000000e+00
1.538461538461538547e-01 2.000000000000000000e+00
1.538461538461538547e-01 2.000000000000000000e+00
1.666666666666666574e-01 2.000000000000000000e+00
1.666666666666666574e-01 2.000000000000000000e+00
1.538461538461538547e-01 2.000000000000000000e+00
1.538461538461538547e-01 2.000000000000000000e+00
1.538461538461538547e-01 2.000000000000000000e+00
1.666666666666666574e-01 2.000000000000000000e+00
1.538461538461538547e-01 2.000000000000000000e+00
