# Responsive score, Archetype-ID, Computational time
8.000000000000000444e-01 3.000000000000000000e+00 2.905124999999999957e+00
8.000000000000000444e-01 3.000000000000000000e+00 3.761385999999999896e+00
1.000000000000000000e+00 3.000000000000000000e+00 4.373670000000000058e-01
7.500000000000000000e-01 1.000000000000000000e+00 5.207140000000000102e-01
1.000000000000000000e+00 1.000000000000000000e+00 9.574399999999999578e-02
8.000000000000000444e-01 3.000000000000000000e+00 2.680385999999999935e+00
1.000000000000000000e+00 3.000000000000000000e+00 4.228770000000000029e-01
1.000000000000000000e+00 3.000000000000000000e+00 5.130510000000000348e-01
1.000000000000000000e+00 3.000000000000000000e+00 4.719329999999999914e-01
7.500000000000000000e-01 1.000000000000000000e+00 5.182860000000000245e-01
8.000000000000000444e-01 3.000000000000000000e+00 2.859386999999999901e+00
1.000000000000000000e+00 1.000000000000000000e+01 0.000000000000000000e+00
0.000000000000000000e+00 8.000000000000000000e+00 0.000000000000000000e+00
1.000000000000000000e+00 1.000000000000000000e+00 5.016999999999999758e-03
7.500000000000000000e-01 1.000000000000000000e+00 4.698519999999999919e-01
1.000000000000000000e+00 1.000000000000000000e+00 1.708099999999999896e-02
1.000000000000000000e+00 1.000000000000000000e+00 3.234299999999999675e-02
1.000000000000000000e+00 2.000000000000000000e+00 0.000000000000000000e+00
1.000000000000000000e+00 3.000000000000000000e+00 4.586279999999999801e-01
7.500000000000000000e-01 1.000000000000000000e+00 4.970999999999999724e-03
1.000000000000000000e+00 4.000000000000000000e+00 1.097599999999999965e-02
2.500000000000000000e-01 4.000000000000000000e+00 9.929999999999999591e-04
5.000000000000000000e-01 4.000000000000000000e+00 1.000999999999999937e-03
5.000000000000000000e-01 4.000000000000000000e+00 9.929999999999999591e-04
5.000000000000000000e-01 4.000000000000000000e+00 1.000000000000000021e-03
1.000000000000000000e+00 2.000000000000000000e+00 0.000000000000000000e+00
6.666666666666666297e-01 3.000000000000000000e+00 1.794899999999999968e-02
0.000000000000000000e+00 8.000000000000000000e+00 0.000000000000000000e+00
1.000000000000000000e+00 1.000000000000000000e+00 8.673599999999999366e-02
1.000000000000000000e+00 3.000000000000000000e+00 4.013959999999999750e-01
0.000000000000000000e+00 8.000000000000000000e+00 0.000000000000000000e+00
1.000000000000000000e+00 1.000000000000000000e+00 1.567899999999999849e-02
1.000000000000000000e+00 1.000000000000000000e+00 3.123899999999999941e-02
8.000000000000000444e-01 3.000000000000000000e+00 4.163005000000000067e+00
1.000000000000000000e+00 1.000000000000000000e+00 7.810599999999999488e-02
